Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Jul 21, 2023;4,220.00;4,220.00;4,170.00;4,180.00;3,812.63;477,9
Jul 20, 2023;4,170.00;4,220.00;4,170.00;4,210.00;3,840.00;374,6
Jul 18, 2023;4,240.00;4,270.00;4,150.00;4,170.00;3,803.51;616
Jul 17, 2023;4,250.00;4,270.00;4,190.00;4,200.00;3,830.88;1,674,500
Jul 14, 2023;4,210.00;4,270.00;4,200.00;4,270.00;3,894.72;400,2
Jul 13, 2023;4,320.00;4,320.00;4,200.00;4,200.00;3,830.88;734,1
Jul 12, 2023;4,330.00;4,330.00;4,250.00;4,320.00;3,940.33;341
Jul 11, 2023;4,340.00;4,350.00;4,220.00;4,330.00;3,949.45;1,098,500
Jul 10, 2023;4,300.00;4,340.00;4,250.00;4,340.00;3,958.57;796,1
Jul 7, 2023;4,240.00;4,320.00;4,240.00;4,310.00;3,931.21;623
Jul 6, 2023;4,280.00;4,280.00;4,200.00;4,240.00;3,867.36;371,9
Jul 5, 2023;4,280.00;4,320.00;4,240.00;4,250.00;3,876.48;814,1
Jul 4, 2023;4,210.00;4,270.00;4,210.00;4,240.00;3,867.36;234,5
Jul 3, 2023;4,190.00;4,250.00;4,190.00;4,210.00;3,840.00;499,6
Jun 27, 2023;4,250.00;4,260.00;4,190.00;4,190.00;3,821.75;326,9
Jun 26, 2023;4,210.00;4,250.00;4,170.00;4,240.00;3,867.36;369,9
Jun 23, 2023;4,240.00;4,250.00;4,150.00;4,150.00;3,785.27;1,485,800
Jun 22, 2023;4,310.00;4,310.00;4,230.00;4,250.00;3,876.48;274,2
Jun 21, 2023;4,260.00;4,320.00;4,260.00;4,310.00;3,931.21;343,1
Jun 20, 2023;4,270.00;4,300.00;4,210.00;4,260.00;3,885.60;708,3
Jun 19, 2023;4,290.00;4,320.00;4,260.00;4,270.00;3,894.72;225,4
Jun 16, 2023;4,300.00;4,350.00;4,250.00;4,250.00;3,876.48;2,396,200
Jun 15, 2023;4,340.00;4,340.00;4,270.00;4,300.00;3,922.09;330
Jun 14, 2023;4,330.00;4,350.00;4,290.00;4,300.00;3,922.09;1,021,400
Jun 13, 2023;4,410.00;4,410.00;4,300.00;4,320.00;3,940.33;648
Jun 12, 2023;4,430.00;4,490.00;4,380.00;4,400.00;4,013.30;141,1
Jun 9, 2023;4,470.00;4,500.00;4,390.00;4,430.00;4,040.66;106,6
Jun 8, 2023;4,530.00;4,550.00;4,400.00;4,450.00;4,058.90;1,282,800
Jun 7, 2023;4,370.00;4,550.00;4,370.00;4,550.00;4,150.12;1,352,000
Jun 6, 2023;4,340.00;4,430.00;4,330.00;4,370.00;3,985.94;599,4
Jun 5, 2023;4,330.00;4,440.00;4,300.00;4,330.00;3,949.45;668,9
May 31, 2023;4,280.00;4,450.00;4,260.00;4,330.00;3,949.45;4,996,500
May 30, 2023;4,330.00;4,350.00;4,220.00;4,280.00;3,903.85;1,062,800
May 29, 2023;4,390.00;4,390.00;4,300.00;4,340.00;3,958.57;355,1
May 26, 2023;4,400.00;4,400.00;4,350.00;4,390.00;4,004.18;224,6
May 25, 2023;4,400.00;4,470.00;4,340.00;4,400.00;4,013.30;861,9
May 24, 2023;4,390.00;4,450.00;4,320.00;4,400.00;4,013.30;352,5
May 23, 2023;4,400.00;4,440.00;4,370.00;4,380.00;3,995.06;94,9
May 22, 2023;4,350.00;4,450.00;4,350.00;4,400.00;4,013.30;154,3
May 19, 2023;4,290.00;4,370.00;4,290.00;4,350.00;3,967.69;781,4
May 17, 2023;4,470.00;4,500.00;4,260.00;4,290.00;3,912.97;2,329,600
May 16, 2023;4,480.00;4,580.00;4,400.00;4,490.00;4,095.39;732,3
May 15, 2023;4,350.00;4,470.00;4,310.00;4,460.00;4,068.03;865,5
May 12, 2023;4,180.00;4,350.00;4,170.00;4,290.00;3,912.97;2,404,800
May 11, 2023;4,310.00;4,370.00;4,130.00;4,190.00;3,821.75;4,068,000
May 10, 2023;4,390.00;4,410.00;4,250.00;4,310.00;3,931.21;3,303,600
May 9, 2023;4,360.00;4,450.00;4,300.00;4,350.00;3,967.69;2,850,300
May 8, 2023;4,380.00;4,460.00;4,280.00;4,320.00;3,940.33;2,213,300
May 5, 2023;4,630.00;4,640.00;4,370.00;4,380.00;3,995.06;1,179,200
May 4, 2023;4,660.00;4,670.00;4,580.00;4,610.00;4,204.84;381,7
May 3, 2023;4,690.00;4,740.00;4,560.00;4,660.00;4,250.45;420,1
May 2, 2023;4,750.00;4,800.00;4,670.00;4,670.00;4,259.57;1,489,000
