Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Jul 23, 2025;2,010.00;2,020.00;1,995.00;2,010.00;2,010.00;6,913,000
Jul 22, 2025;2,090.00;2,090.00;2,000.00;2,010.00;2,010.00;11,353,400
Jul 21, 2025;2,050.00;2,090.00;2,000.00;2,070.00;2,070.00;8,410,300
Jul 18, 2025;2,050.00;2,060.00;2,030.00;2,030.00;2,030.00;6,436,500
Jul 17, 2025;2,020.00;2,050.00;1,990.00;2,030.00;2,030.00;10,962,800
Jul 16, 2025;2,030.00;2,050.00;1,975.00;1,990.00;1,990.00;18,695,400
Jul 15, 2025;2,080.00;2,080.00;2,020.00;2,030.00;2,030.00;6,408,900
Jul 14, 2025;2,160.00;2,170.00;2,060.00;2,080.00;2,080.00;7,380,600
Jul 11, 2025;2,110.00;2,170.00;2,110.00;2,150.00;2,150.00;3,001,400
Jul 10, 2025;2,110.00;2,130.00;2,080.00;2,110.00;2,110.00;6,507,100
Jul 9, 2025;2,110.00;2,130.00;2,070.00;2,110.00;2,110.00;3,651,800
Jul 8, 2025;2,140.00;2,150.00;2,110.00;2,110.00;2,110.00;2,140,700
Jul 7, 2025;2,140.00;2,170.00;2,110.00;2,140.00;2,140.00;1,183,100
Jul 4, 2025;2,160.00;2,190.00;2,130.00;2,140.00;2,140.00;1,605,300
Jul 3, 2025;2,190.00;2,200.00;2,150.00;2,150.00;2,150.00;2,157,400
Jul 2, 2025;2,180.00;2,210.00;2,170.00;2,180.00;2,180.00;9,581,900
Jul 1, 2025;2,100.00;2,200.00;2,080.00;2,170.00;2,170.00;21,806,000
Jun 30, 2025;2,100.00;2,140.00;2,080.00;2,090.00;2,090.00;7,055,200
Jun 26, 2025;2,080.00;2,100.00;2,050.00;2,100.00;2,100.00;13,106,100
Jun 25, 2025;2,050.00;2,080.00;2,010.00;2,050.00;2,050.00;6,390,700
Jun 24, 2025;2,020.00;2,080.00;2,010.00;2,050.00;2,050.00;10,313,700
Jun 23, 2025;1,985.00;2,020.00;1,935.00;2,000.00;2,000.00;14,592,600
Jun 20, 2025;2,010.00;2,020.00;1,950.00;1,995.00;1,995.00;31,263,500
Jun 19, 2025;55 Dividend ;;;;;
;Dividends on any given ex-date include regular and any special dividends;;;;;
Jun 19, 2025;2,020.00;2,040.00;2,000.00;2,010.00;2,010.00;17,324,400
Jun 18, 2025;2,100.00;2,100.00;2,030.00;2,040.00;1,985.00;12,923,400
Jun 17, 2025;2,090.00;2,100.00;2,060.00;2,070.00;2,014.19;9,227,500
Jun 16, 2025;2,080.00;2,110.00;2,080.00;2,090.00;2,033.65;5,867,300
Jun 13, 2025;2,100.00;2,110.00;2,070.00;2,070.00;2,014.19;4,825,700
Jun 12, 2025;2,150.00;2,150.00;2,080.00;2,090.00;2,033.65;11,874,700
Jun 11, 2025;2,180.00;2,230.00;2,110.00;2,160.00;2,101.76;10,400,200
Jun 10, 2025;2,150.00;2,180.00;2,090.00;2,120.00;2,062.84;8,445,600
Jun 5, 2025;2,120.00;2,210.00;2,110.00;2,150.00;2,092.03;8,809,500
Jun 4, 2025;2,190.00;2,190.00;2,060.00;2,100.00;2,043.38;6,630,600
Jun 3, 2025;2,230.00;2,230.00;2,170.00;2,180.00;2,121.23;5,055,000
Jun 2, 2025;2,280.00;2,280.00;2,210.00;2,230.00;2,169.88;3,046,700
May 28, 2025;2,300.00;2,310.00;2,260.00;2,280.00;2,218.53;6,752,600
May 27, 2025;2,280.00;2,300.00;2,280.00;2,290.00;2,228.26;3,110,900
May 26, 2025;2,270.00;2,310.00;2,260.00;2,290.00;2,228.26;3,397,800
May 23, 2025;2,270.00;2,330.00;2,270.00;2,290.00;2,228.26;6,669,600
May 22, 2025;2,270.00;2,350.00;2,240.00;2,260.00;2,199.07;14,399,000
May 21, 2025;2,250.00;2,270.00;2,210.00;2,260.00;2,199.07;9,963,500
May 20, 2025;2,290.00;2,310.00;2,230.00;2,230.00;2,169.88;5,421,000
May 19, 2025;2,300.00;2,310.00;2,270.00;2,290.00;2,228.26;6,841,300
May 16, 2025;2,320.00;2,340.00;2,270.00;2,290.00;2,228.26;10,157,200
May 15, 2025;2,350.00;2,380.00;2,300.00;2,310.00;2,247.72;8,305,700
May 14, 2025;2,260.00;2,360.00;2,250.00;2,350.00;2,286.64;17,404,300
May 9, 2025;2,220.00;2,260.00;2,200.00;2,220.00;2,160.15;9,539,200
May 8, 2025;2,270.00;2,300.00;2,220.00;2,240.00;2,179.61;5,722,700
May 7, 2025;2,330.00;2,340.00;2,260.00;2,260.00;2,199.07;9,695,000
May 6, 2025;2,330.00;2,360.00;2,330.00;2,330.00;2,267.18;4,813,000
May 5, 2025;2,260.00;2,350.00;2,250.00;2,320.00;2,257.45;19,648,700
May 2, 2025;2,280.00;2,310.00;2,250.00;2,260.00;2,199.07;10,653,900
Apr 30, 2025;2,400.00;2,400.00;2,220.00;2,280.00;2,218.53;41,141,600
Apr 29, 2025;2,460.00;2,480.00;2,450.00;2,470.00;2,403.41;1,387,300
Apr 28, 2025;2,500.00;2,530.00;2,440.00;2,460.00;2,393.68;3,809,700
Apr 25, 2025;2,410.00;2,610.00;2,410.00;2,480.00;2,413.14;19,160,000
Apr 24, 2025;2,300.00;2,430.00;2,300.00;2,390.00;2,325.56;19,463,700
Apr 23, 2025;2,260.00;2,320.00;2,250.00;2,300.00;2,237.99;4,342,800
Apr 22, 2025;2,290.00;2,320.00;2,240.00;2,250.00;2,189.34;5,156,600
Apr 21, 2025;2,090.00;2,330.00;2,090.00;2,290.00;2,228.26;10,994,900
Apr 17, 2025;2,210.00;2,220.00;2,170.00;2,200.00;2,140.69;3,475,000
Apr 16, 2025;2,170.00;2,230.00;2,150.00;2,210.00;2,150.42;4,664,800
