Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Nov 14, 2025;8,500.00;8,550.00;8,425.00;8,425.00;8,102.60;9,077,300
Nov 13, 2025;8,525.00;8,600.00;8,475.00;8,475.00;8,150.69;9,366,500
Nov 12, 2025;8,550.00;8,675.00;8,525.00;8,525.00;8,198.77;7,459,700
Nov 11, 2025;8,725.00;8,725.00;8,525.00;8,550.00;8,222.82;9,738,300
Nov 10, 2025;8,700.00;8,725.00;8,600.00;8,650.00;8,318.99;6,371,300
Nov 7, 2025;8,550.00;8,650.00;8,550.00;8,600.00;8,270.90;5,446,000
Nov 6, 2025;8,650.00;8,675.00;8,550.00;8,575.00;8,246.86;15,202,700
Nov 5, 2025;8,500.00;8,700.00;8,475.00;8,700.00;8,367.08;7,693,000
Nov 4, 2025;8,500.00;8,600.00;8,475.00;8,475.00;8,150.69;14,071,000
Nov 3, 2025;8,700.00;8,700.00;8,500.00;8,500.00;8,174.73;14,837,200
Oct 31, 2025;8,800.00;8,850.00;8,700.00;8,700.00;8,367.08;9,693,500
Oct 30, 2025;8,700.00;8,875.00;8,700.00;8,800.00;8,463.25;13,885,200
Oct 29, 2025;8,800.00;8,825.00;8,650.00;8,700.00;8,367.08;16,526,500
Oct 28, 2025;8,875.00;8,925.00;8,700.00;8,775.00;8,439.21;12,338,900
Oct 27, 2025;8,800.00;8,975.00;8,750.00;8,850.00;8,511.34;8,921,900
Oct 24, 2025;8,850.00;8,950.00;8,800.00;8,800.00;8,463.25;7,447,900
Oct 23, 2025;8,900.00;8,950.00;8,725.00;8,825.00;8,487.29;14,457,700
Oct 22, 2025;9,300.00;9,325.00;8,900.00;8,900.00;8,559.42;7,695,400
Oct 21, 2025;9,500.00;9,500.00;9,225.00;9,275.00;8,920.07;3,346,700
Oct 20, 2025;9,425.00;9,550.00;9,275.00;9,375.00;9,016.25;7,951,500
Oct 17, 2025;9,300.00;9,400.00;9,025.00;9,400.00;9,040.29;8,398,300
Oct 16, 2025;8,700.00;9,300.00;8,650.00;9,250.00;8,896.03;10,168,600
Oct 15, 2025;8,500.00;8,750.00;8,425.00;8,675.00;8,343.03;9,029,700
Oct 14, 2025;8,900.00;8,900.00;8,475.00;8,475.00;8,150.69;10,863,600
Oct 13, 2025;8,850.00;8,925.00;8,800.00;8,800.00;8,463.25;4,920,500
Oct 10, 2025;9,150.00;9,175.00;8,850.00;8,850.00;8,511.34;11,183,000
Oct 9, 2025;9,200.00;9,325.00;9,075.00;9,100.00;8,751.77;7,056,400
Oct 8, 2025;9,200.00;9,375.00;9,150.00;9,200.00;8,847.94;3,003,600
Oct 7, 2025;9,475.00;9,475.00;9,200.00;9,200.00;8,847.94;4,053,100
Oct 6, 2025;9,550.00;9,550.00;9,400.00;9,500.00;9,136.46;2,234,600
Oct 3, 2025;9,525.00;9,575.00;9,400.00;9,550.00;9,184.55;2,598,800
Oct 2, 2025;9,425.00;9,625.00;9,400.00;9,500.00;9,136.46;2,820,900
Oct 1, 2025;9,550.00;9,625.00;9,300.00;9,325.00;8,968.16;3,535,600
Sep 30, 2025;9,650.00;9,750.00;9,475.00;9,475.00;9,112.42;6,069,800
Sep 29, 2025;10,025.00;10,050.00;9,650.00;9,650.00;9,280.72;6,132,900
Sep 26, 2025;9,800.00;10,050.00;9,675.00;10,000.00;9,617.33;8,532,100
Sep 25, 2025;9,625.00;9,800.00;9,600.00;9,800.00;9,424.98;6,445,600
Sep 24, 2025;9,700.00;9,725.00;9,550.00;9,550.00;9,184.55;5,779,000
